ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,523
1,searcher,0,Did not die,523
2,digger,0,Did not die,523
3,digger,0,Did not die,523
4,digger,0,Did not die,523
5,digger,0,Did not die,523
6,digger,0,Did not die,523
7,minerBuilder,0,Did not die,523
8,minerBuilder,0,Pit,460
9,minerBuilder,0,Did not die,523
10,minerBuilder,0,Did not die,523
11,minerBuilder,0,Pit,522
12,superMiner,3,Did not die,523
13,superMiner,0,Did not die,523
14,superMiner,0,Did not die,523
15,superMiner,0,Did not die,523
16,superMiner,0,Did not die,523
17,ultimateMiner,0,Did not die,523
18,ultimateMiner,0,Pit,406
19,ultimateMiner,0,Did not die,523
20,ultimateMiner,0,Did not die,523
21,ultimateMiner,0,Did not die,523
