ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,642
1,searcher,0,Did not die,642
2,searcher,0,Did not die,642
3,searcher,0,Did not die,642
4,searcher,0,Did not die,642
5,searcher,0,Did not die,642
6,searcher,0,Did not die,642
7,digger,0,Did not die,642
8,digger,0,Did not die,642
9,digger,0,Did not die,642
10,digger,0,Did not die,642
11,digger,0,Did not die,642
12,minerBuilder,0,Pit,583
13,minerBuilder,3,Did not die,642
14,minerBuilder,0,Did not die,642
15,minerBuilder,0,Did not die,642
16,minerBuilder,0,Did not die,642
17,superMiner,0,Pit,641
18,superMiner,0,Did not die,642
19,superMiner,0,Did not die,642
20,superMiner,0,Did not die,642
21,superMiner,0,Did not die,642
22,ultimateMiner,0,Pit,494
23,ultimateMiner,0,Did not die,642
24,ultimateMiner,3,Did not die,642
25,ultimateMiner,0,Did not die,642
26,ultimateMiner,0,Did not die,642
