ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,831
1,searcher,0,Did not die,831
2,searcher,0,Did not die,831
3,searcher,0,Did not die,831
4,searcher,0,Did not die,831
5,searcher,0,Did not die,831
6,searcher,0,Did not die,831
7,searcher,0,Did not die,831
8,searcher,0,Did not die,831
9,searcher,0,Did not die,831
10,digger,0,Did not die,831
11,digger,0,Did not die,831
12,digger,0,Pit,548
13,digger,0,Lava,809
14,digger,0,Did not die,831
15,minerBuilder,0,Did not die,831
16,minerBuilder,0,Did not die,831
17,minerBuilder,0,Did not die,831
18,minerBuilder,3,Did not die,831
19,minerBuilder,0,Lava,830
20,superMiner,0,Did not die,831
21,superMiner,0,Did not die,831
22,superMiner,0,Did not die,831
23,superMiner,0,Did not die,831
24,superMiner,0,Did not die,831
25,ultimateMiner,0,Did not die,831
26,ultimateMiner,0,Pit,729
27,ultimateMiner,0,Pit,628
28,ultimateMiner,0,Did not die,831
29,ultimateMiner,3,Did not die,831
