ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,697
1,searcher,0,Did not die,697
2,searcher,0,Did not die,697
3,searcher,0,Did not die,697
4,searcher,0,Did not die,697
5,searcher,0,Did not die,697
6,digger,0,Did not die,697
7,digger,0,Did not die,697
8,digger,0,Pit,544
9,digger,0,Did not die,697
10,digger,0,Did not die,697
11,minerBuilder,0,Did not die,697
12,minerBuilder,0,Did not die,697
13,minerBuilder,0,Did not die,697
14,minerBuilder,0,Did not die,697
15,minerBuilder,0,Did not die,697
16,superMiner,0,Did not die,697
17,superMiner,3,Did not die,697
18,superMiner,0,Did not die,697
19,superMiner,0,Did not die,697
20,superMiner,0,Did not die,697
21,ultimateMiner,0,Pit,620
22,ultimateMiner,0,Did not die,697
23,ultimateMiner,0,Lava,696
24,ultimateMiner,0,Did not die,697
25,ultimateMiner,0,Pit,493
