numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
0,5,5,5,5,6,3000,2,3,0,551
0,5,5,5,5,6,3000,1,3,0,536
0,5,5,5,5,6,3000,1,3,0,535
0,5,5,5,5,3,3000,1,3,0,540
0,5,5,5,5,3,3000,0,3,0,481
