numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
10,5,5,5,5,6,3000,1,3,0,803
10,5,5,5,5,6,3000,1,3,0,809
10,5,5,5,5,3,3000,1,3,0,818
10,5,5,5,5,3,3000,1,3,0,798
10,5,5,5,5,6,3000,2,3,0,831
