ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,732
1,searcher,0,Did not die,732
2,searcher,0,Did not die,732
3,searcher,0,Did not die,732
4,searcher,0,Did not die,732
5,searcher,0,Did not die,732
6,searcher,0,Did not die,732
7,digger,0,Did not die,732
8,digger,0,Did not die,732
9,digger,0,Did not die,732
10,digger,0,Did not die,732
11,digger,0,Pit,649
12,minerBuilder,0,Did not die,732
13,minerBuilder,0,Lava,731
14,minerBuilder,0,Did not die,732
15,minerBuilder,0,Did not die,732
16,minerBuilder,0,Did not die,732
17,superMiner,0,Pit,572
18,superMiner,3,Did not die,732
19,superMiner,3,Did not die,732
20,superMiner,0,Did not die,732
21,superMiner,0,Did not die,732
22,ultimateMiner,0,Did not die,732
23,ultimateMiner,0,Did not die,732
24,ultimateMiner,0,Did not die,732
25,ultimateMiner,0,Pit,495
26,ultimateMiner,0,Did not die,732
