numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
8,5,5,5,5,3,3000,1,3,0,754
8,5,5,5,5,6,3000,1,3,0,748
8,5,5,5,5,6,3000,2,3,0,788
8,5,5,5,5,6,3000,1,3,0,749
8,5,5,5,5,6,3000,0,3,0,675
