numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
7,5,5,5,5,6,3000,2,3,0,747
7,5,5,5,5,6,3000,1,3,0,732
7,5,5,5,5,6,3000,0,3,0,642
7,5,5,5,5,6,3000,1,3,0,718
7,5,5,5,5,6,3000,0,3,0,646
