ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,803
1,searcher,0,Did not die,803
2,searcher,0,Did not die,803
3,searcher,0,Did not die,803
4,searcher,0,Did not die,803
5,searcher,0,Did not die,803
6,searcher,0,Did not die,803
7,searcher,0,Did not die,803
8,searcher,0,Did not die,803
9,searcher,0,Did not die,803
10,digger,0,Did not die,803
11,digger,0,Did not die,803
12,digger,0,Pit,646
13,digger,0,Did not die,803
14,digger,0,Did not die,803
15,minerBuilder,0,Pit,740
16,minerBuilder,0,Did not die,803
17,minerBuilder,0,Did not die,803
18,minerBuilder,0,Lava,802
19,minerBuilder,0,Did not die,803
20,superMiner,0,Did not die,803
21,superMiner,0,Did not die,803
22,superMiner,0,Did not die,803
23,superMiner,0,Did not die,803
24,superMiner,3,Did not die,803
25,ultimateMiner,0,Did not die,803
26,ultimateMiner,3,Did not die,803
27,ultimateMiner,0,Did not die,803
28,ultimateMiner,0,Pit,568
29,ultimateMiner,0,Did not die,803
