ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,798
1,searcher,0,Did not die,798
2,searcher,0,Did not die,798
3,searcher,0,Did not die,798
4,searcher,0,Did not die,798
5,searcher,0,Did not die,798
6,searcher,0,Did not die,798
7,searcher,0,Did not die,798
8,searcher,0,Did not die,798
9,searcher,0,Did not die,798
10,digger,0,Did not die,798
11,digger,0,Did not die,798
12,digger,0,Pit,718
13,digger,0,Did not die,798
14,digger,0,Did not die,798
15,minerBuilder,0,Did not die,798
16,minerBuilder,0,Pit,558
17,minerBuilder,0,Did not die,798
18,minerBuilder,3,Did not die,798
19,minerBuilder,0,Did not die,798
20,superMiner,0,Did not die,798
21,superMiner,0,Did not die,798
22,superMiner,0,Did not die,798
23,superMiner,0,Pit,642
24,superMiner,0,Did not die,798
25,ultimateMiner,0,Did not die,798
26,ultimateMiner,0,Did not die,798
27,ultimateMiner,0,Lava,797
28,ultimateMiner,0,Did not die,798
29,ultimateMiner,0,Did not die,798
