numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
7,5,5,5,5,10,7000,2,3,0,743
7,5,5,5,5,10,7000,2,3,0,740
7,5,5,5,5,10,7000,1,3,0,726
7,5,5,5,5,10,7000,0,3,0,647
7,5,5,5,5,10,7000,1,3,0,723
