ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,647
1,searcher,0,Did not die,647
2,searcher,0,Did not die,647
3,searcher,0,Did not die,647
4,searcher,0,Did not die,647
5,searcher,0,Did not die,647
6,searcher,0,Did not die,647
7,digger,0,Did not die,647
8,digger,0,Did not die,647
9,digger,0,Did not die,647
10,digger,0,Did not die,647
11,digger,0,Did not die,647
12,minerBuilder,0,Did not die,647
13,minerBuilder,0,Did not die,647
14,minerBuilder,5,Did not die,647
15,minerBuilder,0,Pit,510
16,minerBuilder,0,Did not die,647
17,superMiner,0,Pit,584
18,superMiner,0,Did not die,647
19,superMiner,5,Did not die,647
20,superMiner,0,Did not die,647
21,superMiner,0,Pit,646
22,ultimateMiner,0,Did not die,647
23,ultimateMiner,0,Did not die,647
24,ultimateMiner,0,Did not die,647
25,ultimateMiner,0,Did not die,647
26,ultimateMiner,0,Did not die,647
