ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,793
1,searcher,0,Did not die,793
2,searcher,0,Did not die,793
3,searcher,0,Did not die,793
4,searcher,0,Did not die,793
5,searcher,0,Did not die,793
6,searcher,0,Did not die,793
7,searcher,0,Did not die,793
8,searcher,0,Did not die,793
9,digger,0,Did not die,793
10,digger,0,Did not die,793
11,digger,0,Pit,607
12,digger,0,Did not die,793
13,digger,0,Did not die,793
14,minerBuilder,0,Did not die,793
15,minerBuilder,0,Did not die,793
16,minerBuilder,0,Did not die,793
17,minerBuilder,0,Pit,534
18,minerBuilder,0,Lava,792
19,superMiner,0,Did not die,793
20,superMiner,0,Pit,690
21,superMiner,0,Did not die,793
22,superMiner,0,Did not die,793
23,superMiner,0,Did not die,793
24,ultimateMiner,0,Did not die,793
25,ultimateMiner,0,Did not die,793
26,ultimateMiner,5,Did not die,793
27,ultimateMiner,5,Did not die,793
28,ultimateMiner,0,Did not die,793
