ID,Type,TotalGoldMined,Death,Time
0,digger,0,Did not die,490
1,digger,0,Did not die,490
2,digger,0,Did not die,490
3,digger,0,Did not die,490
4,digger,0,Did not die,490
5,minerBuilder,0,Did not die,490
6,minerBuilder,0,Did not die,490
7,minerBuilder,0,Did not die,490
8,minerBuilder,0,Did not die,490
9,minerBuilder,0,Did not die,490
10,superMiner,0,Did not die,490
11,superMiner,0,Pit,489
12,superMiner,0,Pit,435
13,superMiner,0,Did not die,490
14,superMiner,0,Did not die,490
15,ultimateMiner,0,Did not die,490
16,ultimateMiner,0,Did not die,490
17,ultimateMiner,5,Did not die,490
18,ultimateMiner,0,Pit,365
19,ultimateMiner,0,Did not die,490
