ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,696
1,searcher,0,Did not die,696
2,searcher,0,Did not die,696
3,searcher,0,Did not die,696
4,searcher,0,Did not die,696
5,searcher,0,Did not die,696
6,digger,0,Did not die,696
7,digger,0,Did not die,696
8,digger,0,Pit,620
9,digger,0,Did not die,696
10,digger,0,Did not die,696
11,minerBuilder,0,Did not die,696
12,minerBuilder,0,Did not die,696
13,minerBuilder,0,Pit,484
14,minerBuilder,0,Did not die,696
15,minerBuilder,0,Did not die,696
16,superMiner,0,Did not die,696
17,superMiner,0,Did not die,696
18,superMiner,0,Pit,561
19,superMiner,0,Did not die,696
20,superMiner,5,Did not die,696
21,ultimateMiner,0,Lava,695
22,ultimateMiner,5,Did not die,696
23,ultimateMiner,0,Did not die,696
24,ultimateMiner,0,Did not die,696
25,ultimateMiner,0,Did not die,696
