ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,683
1,searcher,0,Did not die,683
2,searcher,0,Did not die,683
3,searcher,0,Did not die,683
4,searcher,0,Did not die,683
5,searcher,0,Did not die,683
6,searcher,0,Did not die,683
7,searcher,0,Did not die,683
8,digger,0,Did not die,683
9,digger,0,Did not die,683
10,digger,0,Did not die,683
11,digger,0,Did not die,683
12,digger,0,Did not die,683
13,minerBuilder,5,Did not die,683
14,minerBuilder,0,Did not die,683
15,minerBuilder,0,Did not die,683
16,minerBuilder,0,Did not die,683
17,minerBuilder,0,Did not die,683
18,superMiner,5,Did not die,683
19,superMiner,0,Did not die,683
20,superMiner,0,Did not die,683
21,superMiner,0,Did not die,683
22,superMiner,0,Pit,526
23,ultimateMiner,0,Did not die,683
24,ultimateMiner,0,Pit,682
25,ultimateMiner,0,Did not die,683
26,ultimateMiner,0,Did not die,683
27,ultimateMiner,0,Pit,595
