ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,789
1,searcher,0,Did not die,789
2,searcher,0,Did not die,789
3,searcher,0,Did not die,789
4,searcher,0,Did not die,789
5,searcher,0,Did not die,789
6,searcher,0,Did not die,789
7,searcher,0,Did not die,789
8,digger,0,Did not die,789
9,digger,0,Pit,603
10,digger,0,Did not die,789
11,digger,0,Pit,511
12,digger,0,Did not die,789
13,minerBuilder,0,Did not die,789
14,minerBuilder,0,Pit,665
15,minerBuilder,5,Did not die,789
16,minerBuilder,0,Did not die,789
17,minerBuilder,0,Did not die,789
18,superMiner,0,Did not die,789
19,superMiner,0,Lava,788
20,superMiner,0,Did not die,789
21,superMiner,5,Did not die,789
22,superMiner,0,Did not die,789
23,ultimateMiner,0,Did not die,789
24,ultimateMiner,0,Did not die,789
25,ultimateMiner,0,Did not die,789
26,ultimateMiner,0,Lava,748
27,ultimateMiner,0,Did not die,789
