ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,743
1,searcher,0,Did not die,743
2,searcher,0,Did not die,743
3,searcher,0,Did not die,743
4,searcher,0,Did not die,743
5,searcher,0,Did not die,743
6,searcher,0,Did not die,743
7,digger,0,Did not die,743
8,digger,0,Did not die,743
9,digger,0,Did not die,743
10,digger,0,Pit,657
11,digger,0,Pit,506
12,minerBuilder,0,Did not die,743
13,minerBuilder,0,Did not die,743
14,minerBuilder,0,Did not die,743
15,minerBuilder,0,Pit,574
16,minerBuilder,0,Lava,737
17,superMiner,0,Lava,742
18,superMiner,0,Did not die,743
19,superMiner,0,Did not die,743
20,superMiner,0,Did not die,743
21,superMiner,0,Did not die,743
22,ultimateMiner,0,Did not die,743
23,ultimateMiner,0,Did not die,743
24,ultimateMiner,5,Did not die,743
25,ultimateMiner,0,Did not die,743
26,ultimateMiner,5,Did not die,743
