numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
6,5,5,5,5,10,7000,1,3,0,708
6,5,5,5,5,10,7000,1,3,0,696
6,5,5,5,5,10,7000,1,3,0,701
6,5,5,5,5,0,7000,2,3,0,717
6,5,5,5,5,10,7000,0,3,0,636
