ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,740
1,searcher,0,Did not die,740
2,searcher,0,Did not die,740
3,searcher,0,Did not die,740
4,searcher,0,Did not die,740
5,searcher,0,Did not die,740
6,searcher,0,Did not die,740
7,digger,0,Did not die,740
8,digger,0,Did not die,740
9,digger,0,Did not die,740
10,digger,0,Pit,642
11,digger,0,Pit,566
12,minerBuilder,0,Did not die,740
13,minerBuilder,0,Lava,739
14,minerBuilder,0,Did not die,740
15,minerBuilder,0,Did not die,740
16,minerBuilder,0,Did not die,740
17,superMiner,5,Did not die,740
18,superMiner,0,Lava,724
19,superMiner,0,Did not die,740
20,superMiner,0,Pit,494
21,superMiner,0,Did not die,740
22,ultimateMiner,0,Did not die,740
23,ultimateMiner,0,Did not die,740
24,ultimateMiner,0,Did not die,740
25,ultimateMiner,5,Did not die,740
26,ultimateMiner,0,Did not die,740
