numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
8,5,5,5,5,10,7000,0,3,0,685
8,5,5,5,5,10,7000,1,3,0,749
8,5,5,5,5,10,7000,2,3,0,789
8,5,5,5,5,10,7000,0,3,0,683
8,5,5,5,5,10,7000,0,3,0,684
