ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,741
1,searcher,0,Did not die,741
2,searcher,0,Did not die,741
3,searcher,0,Did not die,741
4,searcher,0,Did not die,741
5,searcher,0,Did not die,741
6,searcher,0,Did not die,741
7,searcher,0,Did not die,741
8,searcher,0,Did not die,741
9,searcher,0,Did not die,741
10,digger,0,Did not die,741
11,digger,0,Did not die,741
12,digger,0,Did not die,741
13,digger,0,Did not die,741
14,digger,0,Did not die,741
15,minerBuilder,5,Did not die,741
16,minerBuilder,0,Did not die,741
17,minerBuilder,0,Did not die,741
18,minerBuilder,0,Did not die,741
19,minerBuilder,0,Pit,566
20,superMiner,0,Did not die,741
21,superMiner,0,Did not die,741
22,superMiner,0,Pit,648
23,superMiner,5,Did not die,741
24,superMiner,0,Did not die,741
25,ultimateMiner,0,Did not die,741
26,ultimateMiner,0,Did not die,741
27,ultimateMiner,0,Did not die,741
28,ultimateMiner,0,Pit,740
29,ultimateMiner,0,Did not die,741
