numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
1,5,5,5,5,10,7000,1,3,0,553
1,5,5,5,5,10,7000,1,3,0,556
1,5,5,5,5,10,7000,1,3,0,555
1,5,5,5,5,10,7000,0,3,0,508
1,5,5,5,5,10,7000,1,3,0,567
