ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,730
1,searcher,0,Did not die,730
2,searcher,0,Did not die,730
3,searcher,0,Did not die,730
4,searcher,0,Did not die,730
5,searcher,0,Did not die,730
6,searcher,0,Did not die,730
7,searcher,0,Did not die,730
8,searcher,0,Did not die,730
9,searcher,0,Did not die,730
10,digger,0,Did not die,730
11,digger,0,Did not die,730
12,digger,0,Did not die,730
13,digger,0,Did not die,730
14,digger,0,Did not die,730
15,minerBuilder,0,Pit,729
16,minerBuilder,0,Pit,643
17,minerBuilder,5,Did not die,730
18,minerBuilder,0,Did not die,730
19,minerBuilder,0,Did not die,730
20,superMiner,0,Did not die,730
21,superMiner,0,Did not die,730
22,superMiner,0,Did not die,730
23,superMiner,0,Pit,553
24,superMiner,0,Did not die,730
25,ultimateMiner,0,Did not die,730
26,ultimateMiner,0,Did not die,730
27,ultimateMiner,0,Did not die,730
28,ultimateMiner,5,Did not die,730
29,ultimateMiner,0,Did not die,730
