ID,Type,TotalGoldMined,Death,Time
0,digger,0,Did not die,487
1,digger,0,Did not die,487
2,digger,0,Did not die,487
3,digger,0,Did not die,487
4,digger,0,Did not die,487
5,minerBuilder,5,Did not die,487
6,minerBuilder,0,Did not die,487
7,minerBuilder,0,Did not die,487
8,minerBuilder,0,Did not die,487
9,minerBuilder,5,Did not die,487
10,superMiner,0,Did not die,487
11,superMiner,0,Did not die,487
12,superMiner,0,Did not die,487
13,superMiner,0,Did not die,487
14,superMiner,0,Did not die,487
15,ultimateMiner,0,Did not die,487
16,ultimateMiner,0,Pit,486
17,ultimateMiner,0,Pit,426
18,ultimateMiner,0,Did not die,487
19,ultimateMiner,0,Pit,375
