numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
2,5,5,5,5,10,7000,1,3,0,596
2,5,5,5,5,10,7000,1,3,0,583
2,5,5,5,5,5,7000,1,3,0,592
2,5,5,5,5,5,7000,0,3,0,523
2,5,5,5,5,5,7000,0,3,0,531
