ID,Type,TotalGoldMined,Death,Time
0,digger,0,Did not die,528
1,digger,0,Did not die,528
2,digger,0,Pit,373
3,digger,0,Did not die,528
4,digger,0,Did not die,528
5,minerBuilder,0,Did not die,528
6,minerBuilder,0,Did not die,528
7,minerBuilder,0,Pit,490
8,minerBuilder,0,Did not die,528
9,minerBuilder,5,Did not die,528
10,superMiner,0,Did not die,528
11,superMiner,0,Did not die,528
12,superMiner,0,Did not die,528
13,superMiner,0,Lava,527
14,superMiner,5,Did not die,528
15,ultimateMiner,0,Did not die,528
16,ultimateMiner,0,Pit,423
17,ultimateMiner,0,Did not die,528
18,ultimateMiner,0,Did not die,528
19,ultimateMiner,0,Did not die,528
