ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,505
1,searcher,0,Did not die,505
2,searcher,0,Did not die,505
3,searcher,0,Did not die,505
4,searcher,0,Did not die,505
5,digger,0,Did not die,505
6,digger,0,Did not die,505
7,digger,0,Did not die,505
8,digger,0,Did not die,505
9,digger,0,Did not die,505
10,minerBuilder,0,Did not die,505
11,minerBuilder,0,Did not die,505
12,minerBuilder,0,Did not die,505
13,minerBuilder,0,Did not die,505
14,minerBuilder,0,Did not die,505
15,superMiner,0,Did not die,505
16,superMiner,0,Did not die,505
17,superMiner,0,Did not die,505
18,superMiner,0,Did not die,505
19,superMiner,0,Did not die,505
20,ultimateMiner,0,Pit,504
21,ultimateMiner,0,Did not die,505
22,ultimateMiner,2,Did not die,505
23,ultimateMiner,0,Did not die,505
24,ultimateMiner,0,Did not die,505
25,ultimateMiner,0,Did not die,505
26,ultimateMiner,0,Did not die,505
27,ultimateMiner,0,Did not die,505
