numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,5,9,4,7000,0,1,0,546
5,5,5,5,9,5,7000,0,2,0,614
5,5,5,5,9,4,7000,0,1,0,532
5,5,5,5,9,4,7000,0,1,0,542
5,5,5,5,9,0,7000,0,1,0,540
