ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,607
1,searcher,0,Did not die,607
2,searcher,0,Did not die,607
3,searcher,0,Did not die,607
4,searcher,0,Did not die,607
5,digger,0,Did not die,607
6,digger,0,Did not die,607
7,digger,0,Did not die,607
8,digger,0,Pit,530
9,digger,0,Did not die,607
10,minerBuilder,0,Did not die,607
11,minerBuilder,0,Did not die,607
12,minerBuilder,0,Did not die,607
13,minerBuilder,0,Did not die,607
14,minerBuilder,0,Did not die,607
15,superMiner,0,Did not die,607
16,superMiner,0,Did not die,607
17,superMiner,0,Did not die,607
18,superMiner,0,Did not die,607
19,superMiner,0,Did not die,607
20,ultimateMiner,0,Did not die,607
21,ultimateMiner,5,Did not die,607
22,ultimateMiner,0,Did not die,607
23,ultimateMiner,0,Did not die,607
24,ultimateMiner,0,Did not die,607
25,ultimateMiner,0,Did not die,607
26,ultimateMiner,0,Pit,606
27,ultimateMiner,5,Did not die,607
