ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,524
1,searcher,0,Did not die,524
2,searcher,0,Did not die,524
3,searcher,0,Did not die,524
4,searcher,0,Did not die,524
5,digger,0,Did not die,524
6,digger,0,Did not die,524
7,digger,0,Did not die,524
8,digger,0,Did not die,524
9,digger,0,Did not die,524
10,minerBuilder,0,Did not die,524
11,minerBuilder,0,Did not die,524
12,minerBuilder,0,Did not die,524
13,minerBuilder,0,Did not die,524
14,minerBuilder,0,Did not die,524
15,superMiner,0,Did not die,524
16,superMiner,0,Did not die,524
17,superMiner,0,Did not die,524
18,superMiner,0,Did not die,524
19,superMiner,0,Did not die,524
20,ultimateMiner,0,Did not die,524
21,ultimateMiner,0,Did not die,524
22,ultimateMiner,4,Did not die,524
23,ultimateMiner,0,Pit,523
24,ultimateMiner,0,Did not die,524
25,ultimateMiner,0,Did not die,524
26,ultimateMiner,0,Did not die,524
27,ultimateMiner,0,Did not die,524
