ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,631
1,searcher,0,Did not die,631
2,searcher,0,Did not die,631
3,searcher,0,Did not die,631
4,searcher,0,Did not die,631
5,digger,0,Did not die,631
6,digger,0,Pit,471
7,digger,0,Did not die,631
8,digger,0,Did not die,631
9,digger,0,Did not die,631
10,minerBuilder,0,Pit,563
11,minerBuilder,0,Did not die,631
12,minerBuilder,0,Did not die,631
13,minerBuilder,0,Did not die,631
14,minerBuilder,0,Did not die,631
15,superMiner,0,Did not die,631
16,superMiner,0,Did not die,631
17,superMiner,5,Did not die,631
18,superMiner,0,Did not die,631
19,superMiner,0,Did not die,631
20,ultimateMiner,0,Did not die,631
21,ultimateMiner,0,Did not die,631
22,ultimateMiner,5,Did not die,631
23,ultimateMiner,0,Did not die,631
24,ultimateMiner,0,Pit,630
25,ultimateMiner,0,Did not die,631
