ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,665
1,searcher,0,Did not die,665
2,searcher,0,Did not die,665
3,searcher,0,Did not die,665
4,searcher,0,Did not die,665
5,digger,0,Did not die,665
6,digger,0,Did not die,665
7,digger,0,Did not die,665
8,digger,0,Did not die,665
9,digger,0,Did not die,665
10,digger,0,Pit,576
11,digger,0,Did not die,665
12,minerBuilder,0,Did not die,665
13,minerBuilder,0,Did not die,665
14,minerBuilder,0,Did not die,665
15,minerBuilder,0,Did not die,665
16,minerBuilder,0,Did not die,665
17,superMiner,0,Did not die,665
18,superMiner,0,Did not die,665
19,superMiner,0,Pit,487
20,superMiner,0,Did not die,665
21,superMiner,0,Did not die,665
22,ultimateMiner,5,Did not die,665
23,ultimateMiner,0,Did not die,665
24,ultimateMiner,0,Did not die,665
25,ultimateMiner,0,Pit,664
26,ultimateMiner,0,Did not die,665
