ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,727
1,searcher,0,Did not die,727
2,searcher,0,Did not die,727
3,searcher,0,Did not die,727
4,searcher,0,Did not die,727
5,digger,0,Did not die,727
6,digger,0,Pit,471
7,digger,0,Did not die,727
8,digger,0,Did not die,727
9,digger,0,Did not die,727
10,digger,0,Pit,563
11,minerBuilder,0,Lava,726
12,minerBuilder,0,Did not die,727
13,minerBuilder,0,Did not die,727
14,minerBuilder,0,Did not die,727
15,minerBuilder,0,Did not die,727
16,superMiner,0,Did not die,727
17,superMiner,5,Did not die,727
18,superMiner,0,Did not die,727
19,superMiner,0,Did not die,727
20,superMiner,0,Did not die,727
21,ultimateMiner,0,Lava,692
22,ultimateMiner,5,Did not die,727
23,ultimateMiner,0,Did not die,727
24,ultimateMiner,0,Pit,630
25,ultimateMiner,0,Did not die,727
