ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,811
1,searcher,0,Did not die,811
2,searcher,0,Did not die,811
3,searcher,0,Did not die,811
4,searcher,0,Did not die,811
5,digger,0,Did not die,811
6,digger,0,Pit,654
7,digger,0,Did not die,811
8,digger,0,Pit,560
9,digger,0,Did not die,811
10,digger,0,Did not die,811
11,digger,0,Did not die,811
12,digger,0,Did not die,811
13,digger,0,Did not die,811
14,digger,0,Did not die,811
15,minerBuilder,0,Did not die,811
16,minerBuilder,0,Did not die,811
17,minerBuilder,0,Did not die,811
18,minerBuilder,0,Did not die,811
19,minerBuilder,0,Did not die,811
20,superMiner,0,Pit,717
21,superMiner,5,Did not die,811
22,superMiner,0,Did not die,811
23,superMiner,0,Did not die,811
24,superMiner,0,Lava,810
25,ultimateMiner,0,Did not die,811
26,ultimateMiner,0,Did not die,811
27,ultimateMiner,0,Did not die,811
28,ultimateMiner,0,Did not die,811
29,ultimateMiner,0,Did not die,811
