ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,776
1,searcher,0,Did not die,776
2,searcher,0,Did not die,776
3,searcher,0,Did not die,776
4,searcher,0,Did not die,776
5,digger,0,Did not die,776
6,digger,0,Did not die,776
7,digger,0,Pit,547
8,digger,0,Did not die,776
9,digger,0,Did not die,776
10,digger,0,Did not die,776
11,digger,0,Did not die,776
12,digger,0,Did not die,776
13,digger,0,Pit,627
14,minerBuilder,0,Did not die,776
15,minerBuilder,0,Did not die,776
16,minerBuilder,0,Did not die,776
17,minerBuilder,0,Did not die,776
18,minerBuilder,0,Did not die,776
19,superMiner,5,Did not die,776
20,superMiner,0,Did not die,776
21,superMiner,0,Did not die,776
22,superMiner,0,Did not die,776
23,superMiner,0,Did not die,776
24,ultimateMiner,0,Did not die,776
25,ultimateMiner,0,Did not die,776
26,ultimateMiner,0,Pit,703
27,ultimateMiner,0,Lava,775
28,ultimateMiner,5,Did not die,776
