numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,7,5,5,5,12,7000,4,3,0,776
5,7,5,5,5,5,7000,0,2,0,578
5,7,5,5,5,5,7000,0,3,0,665
5,7,5,5,5,10,7000,0,3,0,652
5,7,5,5,5,5,7000,0,3,0,649
