numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,3,5,5,5,10,7000,2,3,0,644
5,3,5,5,5,10,7000,0,3,0,547
5,3,5,5,5,10,7000,0,3,0,556
5,3,5,5,5,10,7000,0,3,0,558
5,3,5,5,5,10,7000,0,3,0,552
