numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,10,5,5,5,10,7000,0,2,0,654
5,10,5,5,5,5,7000,1,3,0,811
5,10,5,5,5,10,7000,0,2,0,641
5,10,5,5,5,10,7000,1,3,0,811
5,10,5,5,5,5,7000,0,3,0,724
