ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,578
1,searcher,0,Did not die,578
2,searcher,0,Did not die,578
3,searcher,0,Did not die,578
4,searcher,0,Did not die,578
5,digger,0,Did not die,578
6,digger,0,Did not die,578
7,digger,0,Did not die,578
8,digger,0,Did not die,578
9,digger,0,Did not die,578
10,digger,0,Did not die,578
11,digger,0,Did not die,578
12,minerBuilder,0,Did not die,578
13,minerBuilder,0,Did not die,578
14,minerBuilder,0,Did not die,578
15,minerBuilder,0,Did not die,578
16,minerBuilder,0,Did not die,578
17,superMiner,0,Did not die,578
18,superMiner,0,Did not die,578
19,superMiner,5,Did not die,578
20,superMiner,0,Pit,577
21,superMiner,0,Pit,511
22,ultimateMiner,0,Did not die,578
23,ultimateMiner,0,Did not die,578
24,ultimateMiner,0,Did not die,578
25,ultimateMiner,0,Did not die,578
26,ultimateMiner,0,Did not die,578
