numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,2,5,5,5,10,7000,1,3,0,596
5,2,5,5,5,10,7000,1,3,0,583
5,2,5,5,5,10,7000,0,3,0,533
5,2,5,5,5,10,7000,1,3,0,586
5,2,5,5,5,10,7000,0,3,0,532
