ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,596
1,searcher,0,Did not die,596
2,searcher,0,Did not die,596
3,searcher,0,Did not die,596
4,searcher,0,Did not die,596
5,digger,0,Did not die,596
6,digger,0,Did not die,596
7,digger,0,Did not die,596
8,digger,0,Did not die,596
9,digger,0,Did not die,596
10,digger,0,Did not die,596
11,digger,0,Did not die,596
12,digger,0,Did not die,596
13,minerBuilder,0,Did not die,596
14,minerBuilder,0,Pit,595
15,minerBuilder,0,Did not die,596
16,minerBuilder,0,Did not die,596
17,minerBuilder,0,Did not die,596
18,superMiner,0,Did not die,596
19,superMiner,5,Did not die,596
20,superMiner,0,Did not die,596
21,superMiner,0,Did not die,596
22,superMiner,0,Did not die,596
23,ultimateMiner,0,Did not die,596
24,ultimateMiner,5,Did not die,596
25,ultimateMiner,0,Pit,520
26,ultimateMiner,0,Did not die,596
27,ultimateMiner,0,Did not die,596
