numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,4,5,5,5,10,7000,2,3,0,667
5,4,5,5,5,10,7000,0,3,0,580
5,4,5,5,5,10,7000,0,3,0,571
5,4,5,5,5,5,7000,0,3,0,585
5,4,5,5,5,10,7000,3,3,0,680
