ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,612
1,searcher,0,Did not die,612
2,searcher,0,Did not die,612
3,searcher,0,Did not die,612
4,searcher,0,Did not die,612
5,digger,0,Did not die,612
6,digger,0,Did not die,612
7,digger,0,Did not die,612
8,digger,0,Did not die,612
9,digger,0,Did not die,612
10,digger,0,Did not die,612
11,digger,0,Did not die,612
12,digger,0,Did not die,612
13,digger,0,Did not die,612
14,minerBuilder,0,Did not die,612
15,minerBuilder,0,Did not die,612
16,minerBuilder,0,Did not die,612
17,minerBuilder,0,Did not die,612
18,minerBuilder,0,Did not die,612
19,superMiner,0,Did not die,612
20,superMiner,0,Did not die,612
21,superMiner,0,Did not die,612
22,superMiner,0,Did not die,612
23,superMiner,0,Pit,536
24,ultimateMiner,0,Did not die,612
25,ultimateMiner,0,Did not die,612
26,ultimateMiner,0,Pit,611
27,ultimateMiner,0,Did not die,612
28,ultimateMiner,5,Did not die,612
