numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,8,5,5,5,10,7000,0,2,0,594
5,8,5,5,5,10,7000,0,2,0,594
5,8,5,5,5,10,7000,0,2,0,596
5,8,5,5,5,10,7000,2,3,0,772
5,8,5,5,5,5,7000,0,2,0,605
