numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,1,5,6,3000,2,3,0,579
5,5,5,1,5,6,3000,2,3,0,575
5,5,5,1,5,6,3000,2,3,0,575
5,5,5,1,5,0,3000,1,3,0,566
5,5,5,1,5,7,3000,5,3,0,692
