ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,549
1,searcher,0,Did not die,549
2,searcher,0,Did not die,549
3,searcher,0,Did not die,549
4,searcher,0,Did not die,549
5,digger,0,Did not die,549
6,digger,0,Did not die,549
7,digger,0,Did not die,549
8,digger,0,Did not die,549
9,digger,0,Did not die,549
10,minerBuilder,0,Did not die,549
11,minerBuilder,0,Did not die,549
12,minerBuilder,0,Did not die,549
13,minerBuilder,0,Did not die,549
14,minerBuilder,0,Did not die,549
15,superMiner,0,Did not die,549
16,superMiner,0,Did not die,549
17,superMiner,0,Did not die,549
18,superMiner,0,Pit,548
19,superMiner,0,Did not die,549
20,superMiner,0,Did not die,549
21,superMiner,0,Did not die,549
22,superMiner,0,Did not die,549
23,superMiner,0,Did not die,549
24,ultimateMiner,0,Did not die,549
25,ultimateMiner,0,Did not die,549
26,ultimateMiner,0,Did not die,549
27,ultimateMiner,0,Did not die,549
28,ultimateMiner,0,Did not die,549
