numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,6,5,3,3000,0,3,0,633
5,5,5,6,5,6,3000,1,3,0,698
5,5,5,6,5,6,3000,0,2,0,548
5,5,5,6,5,6,3000,0,2,0,556
5,5,5,6,5,3,3000,1,3,0,695
