ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,802
1,searcher,0,Did not die,802
2,searcher,0,Did not die,802
3,searcher,0,Did not die,802
4,searcher,0,Did not die,802
5,digger,0,Did not die,802
6,digger,0,Pit,729
7,digger,0,Pit,554
8,digger,0,Pit,649
9,digger,0,Did not die,802
10,minerBuilder,0,Did not die,802
11,minerBuilder,0,Did not die,802
12,minerBuilder,0,Did not die,802
13,minerBuilder,0,Did not die,802
14,minerBuilder,0,Did not die,802
15,superMiner,0,Did not die,802
16,superMiner,0,Did not die,802
17,superMiner,0,Lava,801
18,superMiner,0,Did not die,802
19,superMiner,0,Did not die,802
20,superMiner,0,Did not die,802
21,superMiner,0,Did not die,802
22,superMiner,3,Did not die,802
23,superMiner,0,Did not die,802
24,superMiner,0,Did not die,802
25,ultimateMiner,0,Did not die,802
26,ultimateMiner,3,Did not die,802
27,ultimateMiner,0,Did not die,802
28,ultimateMiner,0,Did not die,802
29,ultimateMiner,0,Did not die,802
