ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,591
1,searcher,0,Did not die,591
2,searcher,0,Did not die,591
3,searcher,0,Did not die,591
4,searcher,0,Did not die,591
5,digger,0,Did not die,591
6,digger,0,Did not die,591
7,digger,0,Did not die,591
8,digger,0,Did not die,591
9,digger,0,Did not die,591
10,minerBuilder,0,Did not die,591
11,minerBuilder,0,Did not die,591
12,minerBuilder,0,Did not die,591
13,minerBuilder,0,Did not die,591
14,minerBuilder,3,Did not die,591
15,superMiner,0,Did not die,591
16,superMiner,0,Did not die,591
17,superMiner,0,Did not die,591
18,superMiner,0,Did not die,591
19,superMiner,0,Did not die,591
20,superMiner,0,Pit,590
21,superMiner,0,Pit,523
22,superMiner,0,Did not die,591
23,ultimateMiner,0,Did not die,591
24,ultimateMiner,0,Did not die,591
25,ultimateMiner,0,Did not die,591
26,ultimateMiner,3,Did not die,591
27,ultimateMiner,0,Did not die,591
