numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,10,5,5,3000,0,1,0,569
5,5,5,10,5,6,3000,0,2,0,654
5,5,5,10,5,5,3000,0,1,0,566
5,5,5,10,5,6,3000,0,2,0,635
5,5,5,10,5,6,3000,1,3,0,802
