ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,569
1,searcher,0,Did not die,569
2,searcher,0,Did not die,569
3,searcher,0,Did not die,569
4,searcher,0,Did not die,569
5,digger,0,Did not die,569
6,digger,0,Did not die,569
7,digger,0,Did not die,569
8,digger,0,Did not die,569
9,digger,0,Did not die,569
10,minerBuilder,0,Did not die,569
11,minerBuilder,0,Did not die,569
12,minerBuilder,0,Did not die,569
13,minerBuilder,0,Did not die,569
14,minerBuilder,0,Did not die,569
15,superMiner,0,Did not die,569
16,superMiner,0,Did not die,569
17,superMiner,0,Did not die,569
18,superMiner,0,Did not die,569
19,superMiner,0,Did not die,569
20,superMiner,0,Did not die,569
21,superMiner,0,Did not die,569
22,superMiner,0,Did not die,569
23,superMiner,0,Did not die,569
24,superMiner,2,Did not die,569
25,ultimateMiner,0,Did not die,569
26,ultimateMiner,3,Did not die,569
27,ultimateMiner,0,Did not die,569
28,ultimateMiner,0,Pit,568
29,ultimateMiner,0,Did not die,569
