ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,507
1,searcher,0,Did not die,507
2,searcher,0,Did not die,507
3,searcher,0,Did not die,507
4,searcher,0,Did not die,507
5,digger,0,Did not die,507
6,digger,0,Did not die,507
7,digger,0,Did not die,507
8,digger,0,Did not die,507
9,digger,0,Did not die,507
10,minerBuilder,0,Did not die,507
11,minerBuilder,0,Did not die,507
12,minerBuilder,0,Did not die,507
13,minerBuilder,0,Did not die,507
14,minerBuilder,0,Did not die,507
15,superMiner,0,Did not die,507
16,superMiner,0,Did not die,507
17,superMiner,0,Did not die,507
18,superMiner,0,Did not die,507
19,superMiner,0,Pit,506
20,ultimateMiner,0,Did not die,507
21,ultimateMiner,2,Did not die,507
22,ultimateMiner,0,Did not die,507
23,ultimateMiner,0,Did not die,507
24,ultimateMiner,0,Did not die,507
25,ultimateMiner,0,Did not die,507
26,ultimateMiner,0,Did not die,507
27,ultimateMiner,0,Did not die,507
