numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,5,2,3,3000,1,3,0,583
5,5,5,5,2,6,3000,2,3,0,599
5,5,5,5,2,6,3000,3,3,0,629
5,5,5,5,2,3,3000,3,3,0,629
5,5,5,5,2,3,3000,1,3,0,591
