numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,5,8,6,3000,0,2,0,605
5,5,5,5,8,6,3000,0,2,0,602
5,5,5,5,8,2,3000,0,1,0,507
5,5,5,5,8,4,3000,0,1,0,530
5,5,5,5,8,2,3000,0,1,0,506
