ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,530
1,searcher,0,Did not die,530
2,searcher,0,Did not die,530
3,searcher,0,Did not die,530
4,searcher,0,Did not die,530
5,digger,0,Did not die,530
6,digger,0,Did not die,530
7,digger,0,Did not die,530
8,digger,0,Did not die,530
9,digger,0,Did not die,530
10,minerBuilder,0,Did not die,530
11,minerBuilder,0,Did not die,530
12,minerBuilder,2,Did not die,530
13,minerBuilder,2,Did not die,530
14,minerBuilder,0,Did not die,530
15,superMiner,0,Pit,529
16,superMiner,0,Did not die,530
17,superMiner,0,Did not die,530
18,superMiner,0,Did not die,530
19,superMiner,0,Did not die,530
20,ultimateMiner,0,Did not die,530
21,ultimateMiner,0,Did not die,530
22,ultimateMiner,0,Did not die,530
23,ultimateMiner,0,Did not die,530
24,ultimateMiner,0,Did not die,530
25,ultimateMiner,0,Did not die,530
26,ultimateMiner,0,Did not die,530
27,ultimateMiner,0,Did not die,530
