numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,1,5,5,2,7000,5,3,0,691
5,5,1,5,5,10,7000,3,3,0,589
5,5,1,5,5,10,7000,3,3,0,601
5,5,1,5,5,7,7000,5,3,0,691
5,5,1,5,5,10,7000,3,3,0,594
