ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,600
1,searcher,0,Did not die,600
2,searcher,0,Did not die,600
3,searcher,0,Did not die,600
4,searcher,0,Did not die,600
5,digger,0,Did not die,600
6,digger,0,Did not die,600
7,digger,0,Did not die,600
8,digger,0,Did not die,600
9,digger,0,Did not die,600
10,minerBuilder,0,Did not die,600
11,minerBuilder,0,Pit,467
12,minerBuilder,0,Did not die,600
13,minerBuilder,0,Did not die,600
14,minerBuilder,0,Did not die,600
15,superMiner,0,Did not die,600
16,superMiner,5,Did not die,600
17,superMiner,0,Pit,599
18,superMiner,5,Did not die,600
19,superMiner,0,Did not die,600
20,ultimateMiner,0,Did not die,600
21,ultimateMiner,0,Did not die,600
22,ultimateMiner,0,Did not die,600
23,ultimateMiner,0,Did not die,600
24,ultimateMiner,0,Pit,536
