ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,542
1,searcher,0,Did not die,542
2,searcher,0,Did not die,542
3,searcher,0,Did not die,542
4,searcher,0,Did not die,542
5,digger,0,Did not die,542
6,digger,0,Did not die,542
7,digger,0,Did not die,542
8,digger,0,Did not die,542
9,digger,0,Did not die,542
10,minerBuilder,0,Did not die,542
11,minerBuilder,2,Did not die,542
12,minerBuilder,0,Did not die,542
13,minerBuilder,0,Pit,541
14,minerBuilder,2,Did not die,542
15,minerBuilder,0,Did not die,542
16,minerBuilder,0,Did not die,542
17,minerBuilder,0,Did not die,542
18,minerBuilder,0,Did not die,542
19,superMiner,0,Did not die,542
20,superMiner,0,Did not die,542
21,superMiner,0,Did not die,542
22,superMiner,0,Did not die,542
23,superMiner,0,Did not die,542
24,ultimateMiner,0,Did not die,542
25,ultimateMiner,0,Did not die,542
26,ultimateMiner,0,Did not die,542
27,ultimateMiner,0,Did not die,542
28,ultimateMiner,0,Did not die,542
