numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,6,5,5,10,7000,0,3,0,631
5,5,6,5,5,10,7000,0,2,0,561
5,5,6,5,5,5,7000,0,2,0,563
5,5,6,5,5,5,7000,0,2,0,546
5,5,6,5,5,10,7000,0,2,0,551
