numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,7,5,5,10,7000,0,3,0,659
5,5,7,5,5,10,7000,0,2,0,569
5,5,7,5,5,0,7000,0,3,0,666
5,5,7,5,5,10,7000,0,2,0,584
5,5,7,5,5,10,7000,0,2,0,588
