ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,680
1,searcher,0,Did not die,680
2,searcher,0,Did not die,680
3,searcher,0,Did not die,680
4,searcher,0,Did not die,680
5,digger,0,Did not die,680
6,digger,0,Did not die,680
7,digger,0,Did not die,680
8,digger,0,Did not die,680
9,digger,0,Did not die,680
10,digger,0,Did not die,680
11,digger,0,Pit,523
12,digger,0,Did not die,680
13,minerBuilder,0,Did not die,680
14,minerBuilder,0,Did not die,680
15,minerBuilder,0,Did not die,680
16,minerBuilder,0,Did not die,680
17,minerBuilder,0,Did not die,680
18,superMiner,3,Did not die,680
19,superMiner,0,Did not die,680
20,superMiner,0,Pit,596
21,superMiner,0,Did not die,680
22,superMiner,0,Pit,679
23,ultimateMiner,0,Did not die,680
24,ultimateMiner,0,Did not die,680
25,ultimateMiner,3,Did not die,680
26,ultimateMiner,0,Did not die,680
27,ultimateMiner,0,Did not die,680
