ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,671
1,searcher,0,Did not die,671
2,searcher,0,Did not die,671
3,searcher,0,Did not die,671
4,searcher,0,Did not die,671
5,digger,0,Did not die,671
6,digger,0,Did not die,671
7,digger,0,Did not die,671
8,digger,0,Did not die,671
9,digger,0,Did not die,671
10,digger,0,Did not die,671
11,digger,0,Did not die,671
12,digger,0,Pit,529
13,minerBuilder,3,Did not die,671
14,minerBuilder,0,Did not die,671
15,minerBuilder,0,Did not die,671
16,minerBuilder,0,Did not die,671
17,minerBuilder,0,Did not die,671
18,superMiner,0,Pit,603
19,superMiner,0,Did not die,671
20,superMiner,0,Did not die,671
21,superMiner,0,Did not die,671
22,superMiner,0,Did not die,671
23,ultimateMiner,0,Pit,670
24,ultimateMiner,0,Did not die,671
25,ultimateMiner,3,Did not die,671
26,ultimateMiner,0,Did not die,671
27,ultimateMiner,0,Did not die,671
